song,artist,date,explicit,uri_cancion,popularity,usuario,links,uri_artista,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
What A Feeling,Irene Cara,2007-01-01,False,spotify:track:0aAR5HogGoT68EWFbyRFqx,72,12177422298,https://open.spotify.com/track/0aAR5HogGoT68EWFbyRFqx,3oZa8Xs6IjlIUGLAhVyK4G,0.532,0.729,10,-6.84,1,0.0474,0.382,0.0,0.366,0.595,121.97,audio_features,0aAR5HogGoT68EWFbyRFqx,spotify:track:0aAR5HogGoT68EWFbyRFqx,https://api.spotify.com/v1/tracks/0aAR5HogGoT68EWFbyRFqx,https://api.spotify.com/v1/audio-analysis/0aAR5HogGoT68EWFbyRFqx,244533,4
"Maniac - From ""Flashdance""",Michael Sembello,2019-09-06,False,spotify:track:7CML07e8m56LrmgkC4Bl3Z,17,12177422298,https://open.spotify.com/track/7CML07e8m56LrmgkC4Bl3Z,771qBvjnXOH9Azr6lKy6FB,0.605,0.757,3,-5.897,0,0.0554,0.0396,2.6e-06,0.0447,0.828,157.714,audio_features,7CML07e8m56LrmgkC4Bl3Z,spotify:track:7CML07e8m56LrmgkC4Bl3Z,https://api.spotify.com/v1/tracks/7CML07e8m56LrmgkC4Bl3Z,https://api.spotify.com/v1/audio-analysis/7CML07e8m56LrmgkC4Bl3Z,246000,4
Maneater,Daryl Hall & John Oates,1982-10-04,False,spotify:track:7j74lucZ59vqN67Ipe2ZcY,77,12177422298,https://open.spotify.com/track/7j74lucZ59vqN67Ipe2ZcY,77tT1kLj6mCWtFNqiOmP9H,0.724,0.498,11,-13.083,0,0.0423,0.0405,8.56e-05,0.0761,0.823,88.825,audio_features,7j74lucZ59vqN67Ipe2ZcY,spotify:track:7j74lucZ59vqN67Ipe2ZcY,https://api.spotify.com/v1/tracks/7j74lucZ59vqN67Ipe2ZcY,https://api.spotify.com/v1/audio-analysis/7j74lucZ59vqN67Ipe2ZcY,273173,4
Heaven,Bryan Adams,1984-11-05,False,spotify:track:3wgzAliQocAzmpi5dEwRqJ,50,12177422298,https://open.spotify.com/track/3wgzAliQocAzmpi5dEwRqJ,3Z02hBLubJxuFJfhacLSDc,0.394,0.398,9,-13.874,0,0.0262,0.0492,0.0,0.115,0.357,69.979,audio_features,3wgzAliQocAzmpi5dEwRqJ,spotify:track:3wgzAliQocAzmpi5dEwRqJ,https://api.spotify.com/v1/tracks/3wgzAliQocAzmpi5dEwRqJ,https://api.spotify.com/v1/audio-analysis/3wgzAliQocAzmpi5dEwRqJ,243693,4
Don't You Want Me,The Human League,1981,False,spotify:track:3L7RtEcu1Hw3OXrpnthngx,78,12177422298,https://open.spotify.com/track/3L7RtEcu1Hw3OXrpnthngx,1aX2dmV8XoHYCOQRxjPESG,0.731,0.738,9,-8.125,0,0.0377,0.184,0.0,0.214,0.958,117.656,audio_features,3L7RtEcu1Hw3OXrpnthngx,spotify:track:3L7RtEcu1Hw3OXrpnthngx,https://api.spotify.com/v1/tracks/3L7RtEcu1Hw3OXrpnthngx,https://api.spotify.com/v1/audio-analysis/3L7RtEcu1Hw3OXrpnthngx,236920,4
Bette Davis Eyes,Kim Carnes,1981-01-01,False,spotify:track:0odIT9B9BvOCnXfS0e4lB5,78,12177422298,https://open.spotify.com/track/0odIT9B9BvOCnXfS0e4lB5,5PN2aHIvLEM98XIorsPMhE,0.675,0.649,5,-10.271,1,0.0319,0.0204,0.0,0.0959,0.596,116.624,audio_features,0odIT9B9BvOCnXfS0e4lB5,spotify:track:0odIT9B9BvOCnXfS0e4lB5,https://api.spotify.com/v1/tracks/0odIT9B9BvOCnXfS0e4lB5,https://api.spotify.com/v1/audio-analysis/0odIT9B9BvOCnXfS0e4lB5,228000,4
Bette Davis Eyes,Kim Carnes,1981-01-01,False,spotify:track:0odIT9B9BvOCnXfS0e4lB5,78,12177422298,https://open.spotify.com/track/0odIT9B9BvOCnXfS0e4lB5,5PN2aHIvLEM98XIorsPMhE,0.675,0.649,5,-10.271,1,0.0319,0.0204,0.0,0.0959,0.596,116.624,audio_features,0odIT9B9BvOCnXfS0e4lB5,spotify:track:0odIT9B9BvOCnXfS0e4lB5,https://api.spotify.com/v1/tracks/0odIT9B9BvOCnXfS0e4lB5,https://api.spotify.com/v1/audio-analysis/0odIT9B9BvOCnXfS0e4lB5,228000,4
Don't You (Forget About Me),Simple Minds,1985,False,spotify:track:4aWn4NHlELpOehxsBaQeoe,0,12177422298,https://open.spotify.com/track/4aWn4NHlELpOehxsBaQeoe,6hN9F0iuULZYWXppob22Aj,0.66,0.816,2,-6.61,1,0.0299,0.168,0.0181,0.0608,0.678,111.346,audio_features,4aWn4NHlELpOehxsBaQeoe,spotify:track:4aWn4NHlELpOehxsBaQeoe,https://api.spotify.com/v1/tracks/4aWn4NHlELpOehxsBaQeoe,https://api.spotify.com/v1/audio-analysis/4aWn4NHlELpOehxsBaQeoe,263040,4
Don't You (Forget About Me),Simple Minds,1985,False,spotify:track:4aWn4NHlELpOehxsBaQeoe,0,12177422298,https://open.spotify.com/track/4aWn4NHlELpOehxsBaQeoe,6hN9F0iuULZYWXppob22Aj,0.66,0.816,2,-6.61,1,0.0299,0.168,0.0181,0.0608,0.678,111.346,audio_features,4aWn4NHlELpOehxsBaQeoe,spotify:track:4aWn4NHlELpOehxsBaQeoe,https://api.spotify.com/v1/tracks/4aWn4NHlELpOehxsBaQeoe,https://api.spotify.com/v1/audio-analysis/4aWn4NHlELpOehxsBaQeoe,263040,4
Beat It,Michael Jackson,2008-02-08,False,spotify:track:1OOtq8tRnDM8kG2gqUPjAj,79,12177422298,https://open.spotify.com/track/1OOtq8tRnDM8kG2gqUPjAj,3fMbdgg4jU18AjLCKBhRSm,0.776,0.867,3,-3.704,0,0.0479,0.0495,7.92e-06,0.197,0.918,138.827,audio_features,1OOtq8tRnDM8kG2gqUPjAj,spotify:track:1OOtq8tRnDM8kG2gqUPjAj,https://api.spotify.com/v1/tracks/1OOtq8tRnDM8kG2gqUPjAj,https://api.spotify.com/v1/audio-analysis/1OOtq8tRnDM8kG2gqUPjAj,258040,4
Self Control,Laura Branigan,1984,False,spotify:track:6JNJERZGJwDVgkmbohBw7u,76,12177422298,https://open.spotify.com/track/6JNJERZGJwDVgkmbohBw7u,4463nfFMmK1cwAWBQDwT5e,0.814,0.686,6,-12.172,0,0.0342,0.219,0.00382,0.155,0.778,106.679,audio_features,6JNJERZGJwDVgkmbohBw7u,spotify:track:6JNJERZGJwDVgkmbohBw7u,https://api.spotify.com/v1/tracks/6JNJERZGJwDVgkmbohBw7u,https://api.spotify.com/v1/audio-analysis/6JNJERZGJwDVgkmbohBw7u,246440,4
Self Control,Laura Branigan,1984,False,spotify:track:6JNJERZGJwDVgkmbohBw7u,76,12177422298,https://open.spotify.com/track/6JNJERZGJwDVgkmbohBw7u,4463nfFMmK1cwAWBQDwT5e,0.814,0.686,6,-12.172,0,0.0342,0.219,0.00382,0.155,0.778,106.679,audio_features,6JNJERZGJwDVgkmbohBw7u,spotify:track:6JNJERZGJwDVgkmbohBw7u,https://api.spotify.com/v1/tracks/6JNJERZGJwDVgkmbohBw7u,https://api.spotify.com/v1/audio-analysis/6JNJERZGJwDVgkmbohBw7u,246440,4
She Drives Me Crazy,Fine Young Cannibals,1988-01-01,False,spotify:track:4d6eqRtpDX7tydHJGDZUBQ,75,12177422298,https://open.spotify.com/track/4d6eqRtpDX7tydHJGDZUBQ,20p5D2KrE8CGuOjHtxsyTp,0.799,0.687,2,-5.682,1,0.0431,0.193,0.000188,0.0307,0.965,108.804,audio_features,4d6eqRtpDX7tydHJGDZUBQ,spotify:track:4d6eqRtpDX7tydHJGDZUBQ,https://api.spotify.com/v1/tracks/4d6eqRtpDX7tydHJGDZUBQ,https://api.spotify.com/v1/audio-analysis/4d6eqRtpDX7tydHJGDZUBQ,215773,4
Big in Japan - 2019 Remaster,Alphaville,1984,False,spotify:track:7wnagOAqma4Sg6JOGjWr5R,68,12177422298,https://open.spotify.com/track/7wnagOAqma4Sg6JOGjWr5R,0xliTEbFfy5HQHvsTknTkX,0.757,0.596,7,-8.039,1,0.0339,0.0409,0.0447,0.171,0.195,97.769,audio_features,7wnagOAqma4Sg6JOGjWr5R,spotify:track:7wnagOAqma4Sg6JOGjWr5R,https://api.spotify.com/v1/tracks/7wnagOAqma4Sg6JOGjWr5R,https://api.spotify.com/v1/audio-analysis/7wnagOAqma4Sg6JOGjWr5R,284625,4
The Look,Roxette,1988-10-19,False,spotify:track:0ZfM5XfJTtFPhOxAERRnNY,0,12177422298,https://open.spotify.com/track/0ZfM5XfJTtFPhOxAERRnNY,2SHhfs4BiDxGQ3oxqf0UHY,0.634,0.838,2,-5.363,1,0.0413,0.0531,8.34e-06,0.0522,0.541,95.011,audio_features,0ZfM5XfJTtFPhOxAERRnNY,spotify:track:0ZfM5XfJTtFPhOxAERRnNY,https://api.spotify.com/v1/tracks/0ZfM5XfJTtFPhOxAERRnNY,https://api.spotify.com/v1/audio-analysis/0ZfM5XfJTtFPhOxAERRnNY,237320,4
Material Girl,Madonna,2009-09-18,False,spotify:track:22sLuJYcvZOSoLLRYev1s5,78,12177422298,https://open.spotify.com/track/22sLuJYcvZOSoLLRYev1s5,6tbjWDEIzxoDsBA1FuhfPW,0.742,0.883,0,-3.419,1,0.0329,0.333,7.51e-06,0.0964,0.978,136.506,audio_features,22sLuJYcvZOSoLLRYev1s5,spotify:track:22sLuJYcvZOSoLLRYev1s5,https://api.spotify.com/v1/tracks/22sLuJYcvZOSoLLRYev1s5,https://api.spotify.com/v1/audio-analysis/22sLuJYcvZOSoLLRYev1s5,240280,4
99 Luftballons,Nena,1983-09-23,False,spotify:track:4ZhPLoMzZwewHLLjV1J15c,75,12177422298,https://open.spotify.com/track/4ZhPLoMzZwewHLLjV1J15c,6Tz0QRoe083BcOo2YbG9lV,0.575,0.555,4,-7.495,1,0.0453,0.103,1.3e-06,0.111,0.504,95.361,audio_features,4ZhPLoMzZwewHLLjV1J15c,spotify:track:4ZhPLoMzZwewHLLjV1J15c,https://api.spotify.com/v1/tracks/4ZhPLoMzZwewHLLjV1J15c,https://api.spotify.com/v1/audio-analysis/4ZhPLoMzZwewHLLjV1J15c,232467,4
Owner of a Lonely Heart,Yes,1983-06-01,False,spotify:track:0GTK6TesV108Jj5D3MHsYb,73,12177422298,https://open.spotify.com/track/0GTK6TesV108Jj5D3MHsYb,7AC976RDJzL2asmZuz7qil,0.744,0.798,7,-5.981,1,0.0364,0.175,0.00367,0.26,0.89,125.061,audio_features,0GTK6TesV108Jj5D3MHsYb,spotify:track:0GTK6TesV108Jj5D3MHsYb,https://api.spotify.com/v1/tracks/0GTK6TesV108Jj5D3MHsYb,https://api.spotify.com/v1/audio-analysis/0GTK6TesV108Jj5D3MHsYb,268507,4
Owner of a Lonely Heart,Yes,1983-06-01,False,spotify:track:0GTK6TesV108Jj5D3MHsYb,73,12177422298,https://open.spotify.com/track/0GTK6TesV108Jj5D3MHsYb,7AC976RDJzL2asmZuz7qil,0.744,0.798,7,-5.981,1,0.0364,0.175,0.00367,0.26,0.89,125.061,audio_features,0GTK6TesV108Jj5D3MHsYb,spotify:track:0GTK6TesV108Jj5D3MHsYb,https://api.spotify.com/v1/tracks/0GTK6TesV108Jj5D3MHsYb,https://api.spotify.com/v1/audio-analysis/0GTK6TesV108Jj5D3MHsYb,268507,4
Shout,Tears For Fears,1985-02-25,False,spotify:track:2gQaQUhDCNGfBVXTvxAmXQ,74,12177422298,https://open.spotify.com/track/2gQaQUhDCNGfBVXTvxAmXQ,4bthk9UfsYUYdcFyqxmSUU,0.511,0.942,0,-10.407,1,0.0429,0.174,1.87e-05,0.139,0.498,97.909,audio_features,2gQaQUhDCNGfBVXTvxAmXQ,spotify:track:2gQaQUhDCNGfBVXTvxAmXQ,https://api.spotify.com/v1/tracks/2gQaQUhDCNGfBVXTvxAmXQ,https://api.spotify.com/v1/audio-analysis/2gQaQUhDCNGfBVXTvxAmXQ,393667,4
Caribbean Queen (No More Love On the Run),Billy Ocean,2016-04-29,False,spotify:track:3TjlMH27nWbY3veJ8fHdaD,0,12177422298,https://open.spotify.com/track/3TjlMH27nWbY3veJ8fHdaD,5IDs1CK15HegSAhGEbSYXo,0.791,0.693,5,-6.112,1,0.0264,0.169,3.26e-05,0.0889,0.956,113.806,audio_features,3TjlMH27nWbY3veJ8fHdaD,spotify:track:3TjlMH27nWbY3veJ8fHdaD,https://api.spotify.com/v1/tracks/3TjlMH27nWbY3veJ8fHdaD,https://api.spotify.com/v1/audio-analysis/3TjlMH27nWbY3veJ8fHdaD,244320,4
(I'll Never Be) Maria Magdalena - Single Verison,Sandra,1987-01-01,False,spotify:track:7LNP6YNYDeMgBeG4JBfAdq,65,12177422298,https://open.spotify.com/track/7LNP6YNYDeMgBeG4JBfAdq,646StQO8yxIiI3niu1OHnG,0.613,0.559,2,-14.127,1,0.0268,0.0992,0.0205,0.314,0.772,104.1,audio_features,7LNP6YNYDeMgBeG4JBfAdq,spotify:track:7LNP6YNYDeMgBeG4JBfAdq,https://api.spotify.com/v1/tracks/7LNP6YNYDeMgBeG4JBfAdq,https://api.spotify.com/v1/audio-analysis/7LNP6YNYDeMgBeG4JBfAdq,239827,4
Walk Like an Egyptian,The Bangles,1985-07-11,False,spotify:track:3BGbqEDio3ocx1v4egIYr6,64,12177422298,https://open.spotify.com/track/3BGbqEDio3ocx1v4egIYr6,51l0uqRxGaczYr4271pVIC,0.711,0.788,11,-14.705,1,0.0825,0.0117,2.05e-06,0.311,0.757,103.172,audio_features,3BGbqEDio3ocx1v4egIYr6,spotify:track:3BGbqEDio3ocx1v4egIYr6,https://api.spotify.com/v1/tracks/3BGbqEDio3ocx1v4egIYr6,https://api.spotify.com/v1/audio-analysis/3BGbqEDio3ocx1v4egIYr6,204560,4
Call Me,Blondie,1999-01-01,False,spotify:track:4qO03RMQm88DdpTJcxlglY,75,12177422298,https://open.spotify.com/track/4qO03RMQm88DdpTJcxlglY,4tpUmLEVLCGFr93o8hFFIB,0.56,0.825,2,-6.711,0,0.0347,0.000785,0.00246,0.0892,0.74,142.669,audio_features,4qO03RMQm88DdpTJcxlglY,spotify:track:4qO03RMQm88DdpTJcxlglY,https://api.spotify.com/v1/tracks/4qO03RMQm88DdpTJcxlglY,https://api.spotify.com/v1/audio-analysis/4qO03RMQm88DdpTJcxlglY,212600,4
Do You Really Want To Hurt Me,Culture Club,1982-09-01,False,spotify:track:1I6q6nwNjNgik1Qe8Oi0Y7,68,12177422298,https://open.spotify.com/track/1I6q6nwNjNgik1Qe8Oi0Y7,6kz53iCdBSqhQCZ21CoLcc,0.744,0.376,4,-14.996,0,0.0366,0.0815,0.0,0.108,0.42,100.78,audio_features,1I6q6nwNjNgik1Qe8Oi0Y7,spotify:track:1I6q6nwNjNgik1Qe8Oi0Y7,https://api.spotify.com/v1/tracks/1I6q6nwNjNgik1Qe8Oi0Y7,https://api.spotify.com/v1/audio-analysis/1I6q6nwNjNgik1Qe8Oi0Y7,262173,4
Manic Monday,The Bangles,1985-07-11,False,spotify:track:7Di7t9yGoxdZRLAt5a4pi0,65,12177422298,https://open.spotify.com/track/7Di7t9yGoxdZRLAt5a4pi0,51l0uqRxGaczYr4271pVIC,0.685,0.571,2,-11.623,1,0.0299,0.335,2.38e-06,0.214,0.869,121.737,audio_features,7Di7t9yGoxdZRLAt5a4pi0,spotify:track:7Di7t9yGoxdZRLAt5a4pi0,https://api.spotify.com/v1/tracks/7Di7t9yGoxdZRLAt5a4pi0,https://api.spotify.com/v1/audio-analysis/7Di7t9yGoxdZRLAt5a4pi0,184173,4
La Isla Bonita,Madonna,1986-06-30,False,spotify:track:6r8k1vznHrzlEKYxL4dZEe,73,12177422298,https://open.spotify.com/track/6r8k1vznHrzlEKYxL4dZEe,6tbjWDEIzxoDsBA1FuhfPW,0.724,0.822,1,-4.374,0,0.0333,0.304,1.38e-05,0.0553,0.964,99.9,audio_features,6r8k1vznHrzlEKYxL4dZEe,spotify:track:6r8k1vznHrzlEKYxL4dZEe,https://api.spotify.com/v1/tracks/6r8k1vznHrzlEKYxL4dZEe,https://api.spotify.com/v1/audio-analysis/6r8k1vznHrzlEKYxL4dZEe,242733,4
All Night Long (All Night) - Single Version,Lionel Richie,2003,False,spotify:track:2Wb9ejnmy27DUTUe9YF5Ew,61,12177422298,https://open.spotify.com/track/2Wb9ejnmy27DUTUe9YF5Ew,3gMaNLQm7D9MornNILzdSl,0.739,0.576,1,-12.024,1,0.0472,0.122,0.00206,0.0482,0.78,108.81,audio_features,2Wb9ejnmy27DUTUe9YF5Ew,spotify:track:2Wb9ejnmy27DUTUe9YF5Ew,https://api.spotify.com/v1/tracks/2Wb9ejnmy27DUTUe9YF5Ew,https://api.spotify.com/v1/audio-analysis/2Wb9ejnmy27DUTUe9YF5Ew,260427,4
Heart Of Glass - Special Mix,Blondie,1981-10-31,False,spotify:track:0a4agFmqHXxcZl1nho1BxM,71,12177422298,https://open.spotify.com/track/0a4agFmqHXxcZl1nho1BxM,4tpUmLEVLCGFr93o8hFFIB,0.694,0.577,4,-14.63,1,0.0308,0.015,0.00836,0.0853,0.845,114.478,audio_features,0a4agFmqHXxcZl1nho1BxM,spotify:track:0a4agFmqHXxcZl1nho1BxM,https://api.spotify.com/v1/tracks/0a4agFmqHXxcZl1nho1BxM,https://api.spotify.com/v1/audio-analysis/0a4agFmqHXxcZl1nho1BxM,275733,4
Like a Virgin,Madonna,1984-11-12,False,spotify:track:1ZPlNanZsJSPK5h9YZZFbZ,74,12177422298,https://open.spotify.com/track/1ZPlNanZsJSPK5h9YZZFbZ,6tbjWDEIzxoDsBA1FuhfPW,0.771,0.655,3,-10.842,0,0.0372,0.152,0.00197,0.0685,0.97,119.747,audio_features,1ZPlNanZsJSPK5h9YZZFbZ,spotify:track:1ZPlNanZsJSPK5h9YZZFbZ,https://api.spotify.com/v1/tracks/1ZPlNanZsJSPK5h9YZZFbZ,https://api.spotify.com/v1/audio-analysis/1ZPlNanZsJSPK5h9YZZFbZ,218627,4
Uptown Girl,Billy Joel,1983-08-08,False,spotify:track:5zA8vzDGqPl2AzZkEYQGKh,81,12177422298,https://open.spotify.com/track/5zA8vzDGqPl2AzZkEYQGKh,6zFYqv1mOsgBRQbae3JJ9e,0.701,0.944,4,-2.986,1,0.0455,0.0755,0.0,0.601,0.792,128.993,audio_features,5zA8vzDGqPl2AzZkEYQGKh,spotify:track:5zA8vzDGqPl2AzZkEYQGKh,https://api.spotify.com/v1/tracks/5zA8vzDGqPl2AzZkEYQGKh,https://api.spotify.com/v1/audio-analysis/5zA8vzDGqPl2AzZkEYQGKh,197707,4
Dancing In the Dark,Bruce Springsteen,1984-06-04,False,spotify:track:7FwBtcecmlpc1sLySPXeGE,80,12177422298,https://open.spotify.com/track/7FwBtcecmlpc1sLySPXeGE,3eqjTLE0HfPfh78zjh6TqT,0.527,0.942,1,-5.64,0,0.0366,0.0115,0.0,0.188,0.495,148.723,audio_features,7FwBtcecmlpc1sLySPXeGE,spotify:track:7FwBtcecmlpc1sLySPXeGE,https://api.spotify.com/v1/tracks/7FwBtcecmlpc1sLySPXeGE,https://api.spotify.com/v1/audio-analysis/7FwBtcecmlpc1sLySPXeGE,241307,4
Faith - Remastered,George Michael,1987-10-30,False,spotify:track:0HEmnAUT8PHznIAAmVXqFJ,76,12177422298,https://open.spotify.com/track/0HEmnAUT8PHznIAAmVXqFJ,19ra5tSw0tWufvUp8GotLo,0.887,0.48,11,-11.994,1,0.117,0.0094,3.58e-05,0.0662,0.607,95.846,audio_features,0HEmnAUT8PHznIAAmVXqFJ,spotify:track:0HEmnAUT8PHznIAAmVXqFJ,https://api.spotify.com/v1/tracks/0HEmnAUT8PHznIAAmVXqFJ,https://api.spotify.com/v1/audio-analysis/0HEmnAUT8PHznIAAmVXqFJ,193200,4
Another One Bites The Dust - Remastered 2011,Queen,1980-06-27,False,spotify:track:5vdp5UmvTsnMEMESIF2Ym7,83,12177422298,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7,1dfeR4HaWDbWqFHLkxsg1d,0.933,0.528,5,-6.472,0,0.161,0.112,0.312,0.163,0.754,109.967,audio_features,5vdp5UmvTsnMEMESIF2Ym7,spotify:track:5vdp5UmvTsnMEMESIF2Ym7,https://api.spotify.com/v1/tracks/5vdp5UmvTsnMEMESIF2Ym7,https://api.spotify.com/v1/audio-analysis/5vdp5UmvTsnMEMESIF2Ym7,214653,4
Last Train to London,Electric Light Orchestra,1979-05-31,False,spotify:track:6xE6ZWzK1YDDSYzqOCoQlz,71,12177422298,https://open.spotify.com/track/6xE6ZWzK1YDDSYzqOCoQlz,7jefIIksOi1EazgRTfW2Pk,0.727,0.537,7,-9.785,1,0.0295,0.396,0.000789,0.349,0.954,121.493,audio_features,6xE6ZWzK1YDDSYzqOCoQlz,spotify:track:6xE6ZWzK1YDDSYzqOCoQlz,https://api.spotify.com/v1/tracks/6xE6ZWzK1YDDSYzqOCoQlz,https://api.spotify.com/v1/audio-analysis/6xE6ZWzK1YDDSYzqOCoQlz,270067,4
Together Forever,Rick Astley,1987-11-12,False,spotify:track:76QJgXPE3oc1cnkE4PFHEn,0,12177422298,https://open.spotify.com/track/76QJgXPE3oc1cnkE4PFHEn,0gxyHStUsqpMadRV0Di1Qt,0.702,0.933,2,-11.876,1,0.0491,0.0519,0.000128,0.151,0.896,115.115,audio_features,76QJgXPE3oc1cnkE4PFHEn,spotify:track:76QJgXPE3oc1cnkE4PFHEn,https://api.spotify.com/v1/tracks/76QJgXPE3oc1cnkE4PFHEn,https://api.spotify.com/v1/audio-analysis/76QJgXPE3oc1cnkE4PFHEn,205533,4
I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,1987-06-02,False,spotify:track:2tUBqZG2AbRi7Q0BIrVrEj,83,12177422298,https://open.spotify.com/track/2tUBqZG2AbRi7Q0BIrVrEj,6XpaIBNiVzIetEPCWDvAFP,0.709,0.824,1,-8.824,1,0.0453,0.207,0.000307,0.0888,0.867,118.818,audio_features,2tUBqZG2AbRi7Q0BIrVrEj,spotify:track:2tUBqZG2AbRi7Q0BIrVrEj,https://api.spotify.com/v1/tracks/2tUBqZG2AbRi7Q0BIrVrEj,https://api.spotify.com/v1/audio-analysis/2tUBqZG2AbRi7Q0BIrVrEj,291293,4
What's Love Got to Do with It - 2015 Remaster,Tina Turner,1984-05-29,False,spotify:track:3ErsOxqe2RmXkR65wkygDz,68,12177422298,https://open.spotify.com/track/3ErsOxqe2RmXkR65wkygDz,1zuJe6b1roixEKMOtyrEak,0.855,0.48,1,-8.902,1,0.0588,0.254,2.16e-05,0.151,0.798,97.793,audio_features,3ErsOxqe2RmXkR65wkygDz,spotify:track:3ErsOxqe2RmXkR65wkygDz,https://api.spotify.com/v1/tracks/3ErsOxqe2RmXkR65wkygDz,https://api.spotify.com/v1/audio-analysis/3ErsOxqe2RmXkR65wkygDz,230240,4
"Relax - 7"" Mix",Frankie Goes To Hollywood,1983-10-24,False,spotify:track:3MIVb9pn5cDSdK7yNDsMU1,0,12177422298,https://open.spotify.com/track/3MIVb9pn5cDSdK7yNDsMU1,1mZu3rO7qSD09GdDpePHhY,0.683,0.875,4,-6.916,0,0.0481,0.204,1.9e-06,0.0631,0.674,115.401,audio_features,3MIVb9pn5cDSdK7yNDsMU1,spotify:track:3MIVb9pn5cDSdK7yNDsMU1,https://api.spotify.com/v1/tracks/3MIVb9pn5cDSdK7yNDsMU1,https://api.spotify.com/v1/audio-analysis/3MIVb9pn5cDSdK7yNDsMU1,236160,4
Rock Me Amadeus,Falco,1985-02-19,False,spotify:track:0DfG1ltJnZyq4Tx3ZLL7ZU,67,12177422298,https://open.spotify.com/track/0DfG1ltJnZyq4Tx3ZLL7ZU,0hLd40hVpRDGENe4KGZLnW,0.61,0.817,4,-9.45,0,0.133,0.296,0.00336,0.0884,0.89,176.735,audio_features,0DfG1ltJnZyq4Tx3ZLL7ZU,spotify:track:0DfG1ltJnZyq4Tx3ZLL7ZU,https://api.spotify.com/v1/tracks/0DfG1ltJnZyq4Tx3ZLL7ZU,https://api.spotify.com/v1/audio-analysis/0DfG1ltJnZyq4Tx3ZLL7ZU,202236,4
Words - Original Version 1983,F.R. David,1983,False,spotify:track:1HPJOoIVdUPuaebxzMrVaD,73,12177422298,https://open.spotify.com/track/1HPJOoIVdUPuaebxzMrVaD,6GnCucI2uDaYj1j39GFxkn,0.537,0.789,10,-5.578,0,0.0549,0.372,2.66e-05,0.138,0.527,123.763,audio_features,1HPJOoIVdUPuaebxzMrVaD,spotify:track:1HPJOoIVdUPuaebxzMrVaD,https://api.spotify.com/v1/tracks/1HPJOoIVdUPuaebxzMrVaD,https://api.spotify.com/v1/audio-analysis/1HPJOoIVdUPuaebxzMrVaD,209013,4
Big in Japan - Single Version; 2019 Remaster,Alphaville,1984,False,spotify:track:3TieIQTlipul7oxGldyX09,67,12177422298,https://open.spotify.com/track/3TieIQTlipul7oxGldyX09,0xliTEbFfy5HQHvsTknTkX,0.773,0.608,7,-8.606,1,0.049,0.146,0.00307,0.13,0.334,97.82,audio_features,3TieIQTlipul7oxGldyX09,spotify:track:3TieIQTlipul7oxGldyX09,https://api.spotify.com/v1/tracks/3TieIQTlipul7oxGldyX09,https://api.spotify.com/v1/audio-analysis/3TieIQTlipul7oxGldyX09,234693,4
Da Ya Think I'm Sexy?,Rod Stewart,1978-11-24,False,spotify:track:4z7maGZkAonDlXlwo8q69f,73,12177422298,https://open.spotify.com/track/4z7maGZkAonDlXlwo8q69f,2y8Jo9CKhJvtfeKOsYzRdT,0.715,0.689,2,-8.065,0,0.029,0.0143,0.000192,0.111,0.852,111.504,audio_features,4z7maGZkAonDlXlwo8q69f,spotify:track:4z7maGZkAonDlXlwo8q69f,https://api.spotify.com/v1/tracks/4z7maGZkAonDlXlwo8q69f,https://api.spotify.com/v1/audio-analysis/4z7maGZkAonDlXlwo8q69f,331333,4
Part-Time Lover,Stevie Wonder,1985-09-13,False,spotify:track:0Dm43YLUlGdePpSbI1ct8h,71,12177422298,https://open.spotify.com/track/0Dm43YLUlGdePpSbI1ct8h,7guDJrEfX3qb6FEbdPA5qi,0.662,0.624,10,-13.606,0,0.0417,0.165,0.0,0.0674,0.961,174.513,audio_features,0Dm43YLUlGdePpSbI1ct8h,spotify:track:0Dm43YLUlGdePpSbI1ct8h,https://api.spotify.com/v1/tracks/0Dm43YLUlGdePpSbI1ct8h,https://api.spotify.com/v1/audio-analysis/0Dm43YLUlGdePpSbI1ct8h,252560,4
Square Rooms,Al Corley,1984,False,spotify:track:61HGj25ENxWMuSYibZfqyM,63,12177422298,https://open.spotify.com/track/61HGj25ENxWMuSYibZfqyM,1xuHClal8p5s4nFkkdqbzv,0.747,0.674,9,-11.686,1,0.031,0.244,0.0819,0.0838,0.746,124.289,audio_features,61HGj25ENxWMuSYibZfqyM,spotify:track:61HGj25ENxWMuSYibZfqyM,https://api.spotify.com/v1/tracks/61HGj25ENxWMuSYibZfqyM,https://api.spotify.com/v1/audio-analysis/61HGj25ENxWMuSYibZfqyM,221507,4
